video_id,days_since_upload,view_count,channel_follower_count,log_views,age_band,size_band,is_short,cell_size,cell_percentile,label,warnings
B-nvQZZrKMQ,308,31796,38300,10.3671,0,0,true,42,0.8333,viral,
B4Nb-kwYM3c,0,26117,37200,10.1704,0,0,true,42,0.7619,typical,
B8Sa1vU7W4s,1998,132022,377000,11.7907,2,1,true,24,0.1250,typical,
BTI4wm5wRGg,2657,824709,977000,13.6228,1,1,false,18,0.1667,typical,
BUCAFaU7TPs,7,160802,163000,11.9879,0,1,true,26,0.7692,typical,
BUQGJYO0VOE,15,149858,47300,11.9175,0,0,true,42,0.9762,viral,
BxPY47Pz6u8,2,9891,1100000,9.1995,0,2,true,9,0.2222,typical,
CYBTm7Z3l-E,16,35951,54000,10.4899,0,0,false,20,0.3000,typical,
Ca-0Yd6uAKc,2089,7038251,724000,15.7669,1,1,false,18,0.7778,typical,
DKbe-098ZOw,300,124429,254,11.7315,0,0,true,42,0.9286,viral,
DTpYEODeE8E,1677,11382866,2770000,16.2476,2,2,true,36,0.7222,typical,
Dgha6qBtAwQ,245,250339,1480000,12.4306,0,2,false,15,0.2667,typical,
DqftfjFq7t0,1406,1033691,954000,13.8486,1,1,true,27,0.5556,typical,
E9v8HFMGMzQ,2124,1324968,19200,14.0969,1,0,false,20,0.4500,typical,
EH-0DzxxCzw,1666,4429701,3260000,15.3038,2,2,true,36,0.5278,typical,
EV0rBxu4UKk,22,28010,3010000,10.2404,0,2,false,15,0.2000,typical,
EW2RUAhkSJ0,1641,326183,385000,12.6952,0,1,false,13,0.5385,typical,
EZngDWBk0xE,2034,4614811,75800,15.3448,1,0,false,20,0.9500,viral,
EqLEWV63Zng,3,29207,9350,10.2822,0,0,true,42,0.8095,viral,
F401lhmfh6Q,1838,3512123,43900,15.0717,2,0,true,16,0.8750,viral,
F_e2VcpPmdc,371,33339450,4100000,17.3223,1,2,true,30,0.7667,typical,
FacdsR8bCCc,2962,1706303,687000,14.3498,2,1,false,18,0.6667,typical,
Fdbx1uLjKZU,1673,375046,100000,12.8348,2,1,true,24,0.4167,typical,
FsAFT0UQsMo,1929,556580,21100,13.2296,2,0,true,16,0.2500,typical,
FvtkgKdcu6I,1,2112,1100000,7.6559,0,2,true,9,0.1111,typical,
G8aU-8S0WpA,1259,3039628,7930,14.9272,1,0,true,19,1.0000,viral,
GExOET54h1Y,1996,470019,3460000,13.0605,2,2,true,36,0.1944,typical,
GMilyQoedjc,435,35786678,596000,17.3931,1,1,true,27,0.9630,viral,
GOv85SJbTU0,2531,1106234,1090000,13.9165,1,2,false,10,0.3000,typical,
GQTUYAhJzY8,885,1139444300,8400000,20.8538,1,2,true,30,0.9667,viral,
GSjm29FESiQ,1485,1061150,48300,13.8749,1,0,true,19,0.6316,typical,
GrrfjAV3rDA,15,46819,235000,10.7541,0,0,false,20,0.3500,typical,
H2V_YP03oC8,2841,643058,860000,13.3740,2,1,false,18,0.3333,typical,
HXdqBcwyiYo,1578,2158058,156000,14.5847,2,1,true,24,0.7500,typical,
HvI2Pgc2EBE,1447,275012,21800,12.5246,1,0,true,19,0.4737,typical,
IAtDdOhvovQ,1,1090,24900,6.9948,0,0,true,42,0.0714,typical,
IP_wfMeCIIY,3603,518810,1660000,13.1593,2,2,false,22,0.1818,typical,
Ifdag7m2CoE,1992,824044,3460000,13.6220,2,2,true,36,0.3056,typical,
J-QHYBj07fU,2288,137330,289000,11.8301,2,1,true,24,0.1667,typical,
J3b9UnDK1fQ,4554,733189,48600,13.5052,2,0,false,8,0.6250,typical,
J4-GRH2nDvw,6165,69483001,8510000,18.0566,2,2,false,22,0.9545,viral,
J4wqsXG9wRw,1,2851,15900,7.9558,0,0,true,42,0.4762,typical,
JnPoIzwK4JI,4,145801,418000,11.8900,0,1,true,26,0.7308,typical,
JrrSBVWFMmk,1945,216199,289000,12.2840,2,1,true,24,0.2500,typical,
K0X17fTJ6dU,1566,1979707,181000,14.4985,0,0,false,20,0.9000,viral,
KChUsEJPHqk,4003,484024,494000,13.0899,2,1,false,18,0.2778,typical,
KDvvKWi0ijs,2770,3457996,168000,15.0562,2,0,false,8,1.0000,viral,
KKu_h2Gg6x0,0,1281,134,7.1562,0,0,true,42,0.2381,typical,
KMK5IiyVDis,1832,551387,2870000,13.2202,2,2,true,36,0.2222,typical,
KOmiITD-gCk,5243,186102,1630,12.1341,2,0,false,8,0.1250,typical,
KTLfVHinI2g,1517,401906,1210000,12.9040,2,2,true,36,0.1389,typical,
KXbiy4afrog,2753,19318752,860000,16.7766,1,1,false,18,1.0000,viral,
KeK6XUDz5rc,321,69923,943,11.1552,0,0,true,42,0.9048,viral,
LGiJe7IAixc,4,12992,799000,9.4722,0,1,true,26,0.1923,typical,
LK5dhpDPjy8,1845,249933,3260000,12.4290,2,2,true,36,0.0556,typical,
LSfZkx2G_6o,1501,1803925,372000,14.4055,1,1,true,27,0.6667,typical,
LXjSduaOXEk,1527,1657108,2150000,14.3206,0,2,false,15,0.6000,typical,
LqPiUGSMnns,1,37071,14200000,10.5206,0,2,true,9,0.4444,typical,
MFDo-dtr9mk,2592,2835692,157000,14.8578,1,0,false,20,0.8000,viral,
MKPJLPy6N4o,2700,18668926,16800000,16.7424,1,2,false,10,1.0000,viral,
MLMCgtufyFE,1900,481867,171000,13.0854,1,0,false,20,0.1500,typical,
MWa-WNG3KAM,1154,958830,483000,13.7735,1,1,true,27,0.5185,typical,
MYDydK9r0Wk,6,41608,318000,10.6361,0,1,true,26,0.4615,typical,
MyDpp-fY0yo,458,2311495,6650000,14.6534,1,2,true,30,0.2667,typical,
MywbYrTPz6E,407,1221341,291000,14.0155,1,1,true,27,0.5926,typical,
N032aA98gq8,325,7467971,460000,15.8261,0,1,true,26,1.0000,viral,
N_62ngX3FhI,44,76228,332000,11.2415,0,1,false,13,0.3077,typical,
Nf0mdo6lHv8,1877,975120,49500,13.7903,1,0,false,20,0.3500,typical,
NhrOS2gXNlU,1835,2049983,738000,14.5333,0,1,false,13,0.8462,viral,
Nj0FVxyhUhA,2,4327,366000,8.3729,0,1,false,13,0.0769,typical,
Nln6qcFEKuw,2,164340,165000,12.0097,0,1,true,26,0.8077,viral,
NngDbZqdJHY,2,7274,93300,8.8922,0,1,true,26,0.1538,typical,
O8Tc_eRbuu8,4169,1200542,687000,13.9983,2,1,false,18,0.5000,typical,
OD3l-dYMxkA,1860,1590906,130000,14.2798,2,1,true,24,0.6667,typical,
Oa_IAvV86Cg,830,560447,175000,13.2365,1,1,true,27,0.4074,typical,
OjRVfS8irB4,1460,9509366,3300000,16.0678,1,2,true,30,0.5667,typical,
Oq3KsRXB0IE,1,1285,379,7.1593,0,0,true,42,0.2619,typical,
OqoMQ57hJeU,1560,905993,91400,13.7168,2,1,true,24,0.5833,typical,
Ov1oFfDA-9Q,1228,21886871,6740000,16.9014,1,2,true,30,0.6667,typical,
Oz2oG9F5EQ4,158,626486,344000,13.3479,0,1,true,26,0.9231,viral,
P-xZoDj3Evo,724,3544120,720000,15.0808,1,1,true,27,0.7407,typical,
PGPQNsIYUZk,6,22907,1100000,10.0392,0,2,true,9,0.3333,typical,
PP3GCMLIDhE,1,3412,94100,8.1353,0,1,true,26,0.1154,typical,
PiksvI3epxc,5,45091,171000,10.7165,0,1,true,26,0.5000,typical,
PnkVLApVejc,2268,1823698,101000,14.4164,1,0,false,20,0.5500,typical,
Q9kbxClEzAE,3,130162,129000,11.7765,0,1,true,26,0.6538,typical,
QGm6v9-1ZBU,3489,15073197,2750000,16.5284,2,2,false,22,0.8182,viral,
QXO1fG4QnMY,0,11099,9060,9.3147,0,0,true,42,0.6429,typical,
Qu_en98RaJk,1991,814953,3460000,13.6109,2,2,true,36,0.2778,typical,
R6TGEnhcxw4,1669,1917615,1240000,14.4666,2,2,true,36,0.3611,typical,
REwwqm_g1kk,3,16447,84600,9.7080,0,1,true,26,0.2308,typical,
RQG3L-Mu8tc,1530,2439487,111000,14.7073,0,0,false,20,0.9500,viral,
Rk6nQCZfARo,1955,883149,14700000,13.6913,1,2,false,10,0.2000,typical,
Rp58sR3WbW4,1482,1579602,598000,14.2727,1,1,true,27,0.6296,typical,
RuxU7g7hx7I,1977,19610107,1280000,16.7916,2,2,true,36,0.9167,viral,
S-nHYzK-BVg,3254,8073280,1940000,15.9041,2,2,false,22,0.6818,typical,
S4riD5a_vKg,1742,1192535,351000,13.9916,0,1,false,13,0.7692,typical,
SSOn0XsmQRc,3425,3139207,977000,14.9595,2,1,false,18,0.8889,viral,
SXw24eZTjVI,1689,32213,2810,10.3802,0,0,false,20,0.2500,typical,
SboKtsBY1G0,1,1698,2030000,7.4378,0,2,false,15,0.0667,typical,
SiefJJv-Qho,1836,2273506,391000,14.6368,1,1,false,18,0.5000,typical,
SjnlkK3tSig,3834,277416,537000,12.5333,2,1,false,18,0.1667,typical,
TIz1hG_NT_w,766,907184,67800,13.7181,1,0,true,19,0.5789,typical,
TJ02eD8Kcks,3,484,7620,6.1841,0,0,false,20,0.0500,typical,
TPKqIScLKmk,3870,8779057,678000,15.9879,2,1,false,18,0.9444,viral,
T_EHSvcWblQ,2009,581936,1930000,13.2741,1,2,false,10,0.1000,typical,
UDBA6DVuSFc,4508,342802,1520000,12.7449,2,2,false,22,0.1364,typical,
Ufuyn5qA6GU,348,3635297,6280000,15.1062,1,2,true,30,0.4000,typical,
V3UJZqXTN_U,3657,5907581,3990000,15.5917,2,2,false,22,0.5909,typical,
V6u-SMh4y0w,1966,1418071,738000,14.1648,1,1,false,18,0.3889,typical,
VKG_M__Ysb0,1865,1245258,403000,14.0349,1,1,false,18,0.2778,typical,
VPTWv8YKpTw,1795,2105193,4850,14.5599,2,0,true,16,0.8125,viral,
VRR1ts95Cuw,1192,47282260,1450000,17.6716,1,2,true,30,0.8667,viral,
VUnkenMZDcQ,2185,9374910,164000,16.0535,1,0,false,20,1.0000,viral,
WQKRQ37eqD8,501,51334318,228000,17.7539,1,1,true,27,1.0000,viral,
WTnX4G0waFc,2008,107332,304000,11.5837,2,1,true,24,0.0417,typical,
WU5lH5o3JLI,345,13721668,720000,16.4345,1,1,true,27,0.8519,viral,
WZpCNEo9zQU,1091,3207681,2590000,14.9811,1,2,true,30,0.3000,typical,
WbE5hXt27uU,4328,8808182,325000,15.9912,2,1,false,18,1.0000,viral,
Ws1GY-mTYk4,0,458,7,6.1291,0,0,true,42,0.0238,typical,
WwyMMLxmjeA,2044,32630704,2140000,17.3008,2,2,true,36,0.9444,viral,
WxrKIPbeQP8,1553,2020649,48300,14.5189,2,0,true,16,0.7500,typical,
X9r07yc6KRI,1,1706,777,7.4425,0,0,true,42,0.3333,typical,
XFdYDpTVSVk,1352,1025812,955000,13.8410,1,2,true,30,0.2000,typical,
XYTqEXI0N4Y,1,289500,418000,12.5759,0,1,true,26,0.8462,viral,
XtlXPwvaWjs,1193,233976,2210000,12.3630,1,2,true,30,0.0333,typical,
Y2-25TTbxPQ,156,125396,24900,11.7392,0,0,false,20,0.4500,typical,
Y51_dwCIKL0,10,685957,7900000,13.4386,0,2,true,9,0.7778,typical,
YlMBfnzR1eY,6,24731,4840,10.1159,0,0,true,42,0.7381,typical,
Yru_dp0-_4M,1898,8265695,750000,15.9276,1,1,false,18,0.8333,viral,
ZqcQF7_82n0,503,237172,6280000,12.3765,1,2,true,30,0.0667,typical,
ZzULnmuWlS4,2,39141,1540,10.5750,0,0,true,42,0.8810,viral,
ZzYg5O-Hv5o,2323,1375205,385000,14.1341,1,1,false,18,0.3333,typical,
_MMsqHsWYGE,361,1134889,963000,13.9420,1,2,true,30,0.2333,typical,
_N0fp4MnrQg,1,869,8800,6.7685,0,0,true,42,0.0476,typical,
_S4E8g52U0w,4221,2560490,1930000,14.7557,2,2,false,22,0.4091,typical,
_cPqnVahtPk,1763,45699212,301000,17.6376,2,1,true,24,1.0000,viral,
_toOymeX9jE,914,254547,954000,12.4472,1,1,true,27,0.2222,typical,
a1IxVKQeZx8,664,739844,439000,13.5142,0,1,false,13,0.6923,typical,
a1whu6Gub1M,1483,2304629,1410000,14.6504,0,2,false,15,0.7333,typical,
a8gart_8ndY,2300,8999357,767000,16.0127,1,1,false,18,0.8889,viral,
aGwVKdjMils,1838,14769280,1360000,16.5081,2,2,true,36,0.7778,viral,
aM14SMEiv9s,1,1131,1180,7.0317,0,0,true,42,0.1190,typical,
aQ2JIAfs0hc,1315,24324619,6650000,17.0070,1,2,true,30,0.7333,typical,
aQgQKL7AdnM,17,55482,876000,10.9238,0,1,false,13,0.2308,typical,
aUi-wLZqXj0,1564,230148,798000,12.3465,0,1,false,13,0.3846,typical,
aqJiCfBOqrw,2091,597515,130000,13.3005,2,1,true,24,0.5000,typical,
awuzPl_P1vI,1106,786145,187000,13.5749,0,0,false,20,0.7000,typical,
ayGlsX7tHPw,1317,3309524,10800000,15.0123,1,2,true,30,0.3333,typical,
bAH7eLgsEYE,83,33973,253000,10.4334,0,1,true,26,0.3846,typical,
bAQPuPrIwUc,2,25848,94500,10.1600,0,1,true,26,0.3462,typical,
bPWbSwee0A0,343,5088848,1440000,15.4426,0,2,true,9,0.8889,viral,
bcU7H3zA5jc,2,1133,2650,7.0335,0,0,true,42,0.1429,typical,
cMkqx2IEKkY,4338,297931,2030000,12.6046,2,2,false,22,0.0909,typical,
cN_oC4s8p4o,1,1882,21200,7.5406,0,0,true,42,0.3810,typical,
cRT8nUgImbg,1,1525,47800,7.3304,0,0,true,42,0.3095,typical,
cV73f4Ywa04,2474,2551163,594000,14.7521,1,1,false,18,0.5556,typical,
cYo-Cq-FLL8,485,6331327,6280000,15.6610,1,2,true,30,0.5000,typical,
cqZQZ-YX9H4,3904,2417301,1740000,14.6982,2,2,false,22,0.3636,typical,
d8bct2_ix4U,2869,9487475,1520000,16.0655,2,2,false,22,0.7727,typical,
dCYDZDlcO6g,2532,2843276,88400,14.8605,1,0,false,20,0.8500,viral,
dHwXV7IwEQs,1699,38041737,1240000,17.4542,2,2,true,36,0.9722,viral,
dJzhJd_T2jM,1654,2182086,696000,14.5958,2,1,true,24,0.7917,viral,
dP4SmUFCrEM,1528,2778836,1150000,14.8375,2,2,true,36,0.4444,typical,
dPMLssNaQm8,3771,2393999,5660000,14.6885,2,2,false,22,0.3182,typical,
dUrPDsKZfnw,2041,3664766,21600,15.1143,2,0,true,16,0.9375,viral,
dajIBYfgBPA,2698,1534792,271000,14.2439,1,0,false,20,0.5000,typical,
dhLCzSwUTvc,2612,6733359,15300000,15.7226,1,2,false,10,0.8000,typical,
dmwrHmSTIjQ,1612,1851325,180000,14.4314,2,1,true,24,0.7083,typical,
dnbYbMl3xZo,1,1505,38900,7.3172,0,0,true,42,0.2857,typical,
dxJA2MF6F0M,1,50252,273000,10.8248,0,1,true,26,0.6154,typical,
dy8DLkKZyxc,2845,1972234,888000,14.4947,2,1,false,18,0.7222,typical,
eTYpQZFPbws,595,1126100,129000,13.9343,0,0,false,20,0.8000,viral,
ey0Xj9Xe2xg,2315,1825338,21200,14.4173,1,0,false,20,0.6000,typical,
fACEzzmXelY,2042,6154118,567000,15.6326,1,1,false,18,0.6667,typical,
fDUhLOuGT4k,190,970170,112000,13.7852,0,0,false,20,0.7500,typical,
fLnKtPVpofM,4839,3368246,2120000,15.0299,2,2,false,22,0.4545,typical,
fgXSA2-o0NM,1560,5248542,48300,15.4735,2,0,true,16,1.0000,viral,
fr9HxkVm10M,782,7192503,1660000,15.7885,1,2,true,30,0.5333,typical,
gA8lTuMYHuk,3601,527265,8500,13.1755,2,0,false,8,0.5000,typical,
gRVjAtPip0Y,4857,4278694,2760000,15.2692,2,2,false,22,0.5000,typical,
h2KaP_XySlY,1,2542,9350,7.8411,0,0,true,42,0.4286,typical,
h559qrc1MQU,1842,9422338,3020000,16.0586,2,2,true,36,0.6667,typical,
h6gtj7mhsJ4,370,118417044,12600000,18.5897,1,2,true,30,0.9333,viral,
h9gFVzu5VNk,1,1908,2760,7.5543,0,0,true,42,0.4048,typical,
hB8OlziECUI,1486,874585,383000,13.6815,1,1,true,27,0.4815,typical,
hFPdfg9fpmo,0,17339,318000,9.7608,0,1,true,26,0.2692,typical,
hPs5cj_tdAM,2112,15580608,1190000,16.5615,2,2,true,36,0.8056,viral,
hUuTI5Cfq6Y,669,541613,563,13.2023,1,0,true,19,0.5263,typical,
hVJWbBsU0d8,0,4428,26300,8.3959,0,0,true,42,0.5000,typical,
h_0ZenIME_0,2123,5461068,1190000,15.5132,2,2,true,36,0.5833,typical,
iK6uporE6Yo,1350,382894,1090000,12.8555,1,2,true,30,0.1000,typical,
iW3AULgs2uU,2315,4597451,243000,15.3410,1,0,false,20,0.9000,viral,
inZEmFLQ2eA,541,45249213,4270000,17.6277,1,2,true,30,0.8333,viral,
jAySTDXTwSc,3009,366176,13700,12.8109,2,0,false,8,0.3750,typical,
jDmB0VFZq_g,1674,304562,299000,12.6266,0,0,false,20,0.6000,typical,
jdpOhWcO_70,1,1157,8320,7.0544,0,0,true,42,0.1905,typical,
jem5nQqXOzg,2768,263931,678000,12.4834,1,1,false,18,0.0556,typical,
jk0oXRUSNb0,964,1455633,19500,14.1910,1,0,true,19,0.7895,typical,
jtJK2zIIcCs,3705,1100088,755000,13.9109,2,1,false,18,0.4444,typical,
jtl_NtxiReI,1635,1533451,2310000,14.2430,0,2,false,15,0.5333,typical,
jvwM0pNxb2I,2090,3331547,1190000,15.0189,2,2,true,36,0.4722,typical,
jwKBQbq-BwA,1707,912256,32000,13.7237,2,0,true,16,0.5000,typical,
ka3KYiV_b6E,3891,240007,494000,12.3884,2,1,false,18,0.1111,typical,
kcBBhKkyCaI,1,3703,176000,8.2172,0,0,false,20,0.1500,typical,
khYZTmm7S5I,1534,1011849,1280000,13.8273,0,2,false,15,0.4667,typical,
kwXsI8JCA9c,1710,309334,4670000,12.6422,2,2,true,36,0.0833,typical,
l6rOAIyLyis,13,48754,525000,10.7946,0,1,true,26,0.5769,typical,
lCiPzwY-Yw8,1199,2223438,37300,14.6146,1,0,true,19,0.8947,viral,
likJ0W8S_Cw,1741,216651,107000,12.2860,2,1,true,24,0.2917,typical,
lxq_46nY43g,3399,6489244,1940000,15.6857,2,2,false,22,0.6364,typical,
m8hto-uUAhI,1962,752344,304000,13.5310,2,1,true,24,0.5417,typical,
m91md4RBR48,1504,1314446,25100,14.0889,2,0,true,16,0.6250,typical,
mMFeGKGzFks,5003,2249301,17100,14.6261,2,0,false,8,0.8750,viral,
mOsqJuf6jL8,1,136747,93200,11.8259,0,1,true,26,0.6923,typical,
mQWlqt4xOY0,2637,4842453,1220000,15.3929,1,2,false,10,0.6000,typical,
mWNb06qZDfQ,1483,138332,27100,11.8374,0,0,false,20,0.5000,typical,
mbUHW92wqNE,1964,2181287,1160000,14.5954,1,2,false,10,0.4000,typical,
mt9WERAv1lU,1983,2375202,1190000,14.6806,2,2,true,36,0.4167,typical,
mzh9-V4PRH4,7,461226,80000,13.0416,0,0,true,42,1.0000,viral,
nCKjWoIV6Ro,2016,9249791,3900000,16.0401,2,2,true,36,0.6111,typical,
naBal346_9c,1654,3270277,4260000,15.0004,0,2,false,15,0.8667,viral,
nf8ySuesAPg,2207,12649028,8400000,16.3531,1,2,false,10,0.9000,viral,
npmgH5PJA-Q,1489,4026160,3460000,15.2083,1,2,true,30,0.4667,typical,
nvRoDbpFtXc,1766,2636366,53300,14.7849,0,0,false,20,1.0000,viral,
nzAN3K2I5aA,1,8012,23200,8.9888,0,0,true,42,0.5714,typical,
o-Il8OcNAZA,2852,697506,755000,13.4553,2,1,false,18,0.3889,typical,
o3rVJih3tzk,470,3221,9230,8.0778,1,0,true,19,0.0526,typical,
orjAYDDB2go,597,14712280,720000,16.5042,1,1,true,27,0.9259,viral,
ou7iku82E6Y,22,611990,7900000,13.3245,0,2,true,9,0.6667,typical,
pZANjr6OJGY,2,16543,47100,9.7138,0,0,true,42,0.6667,typical,
plnnatStxfo,1517,3064477,90500,14.9354,2,1,true,24,0.8333,viral,
ps7lSAG1nIg,1899,6955878,738000,15.7551,1,1,false,18,0.7222,typical,
qC2Kv0QcCEc,1776,426474,44000,12.9633,2,0,true,16,0.1875,typical,
qCiVuDkoJqM,1,1261,481,7.1405,0,0,true,42,0.2143,typical,
qG5rG9SFAhI,1341,1097322,5370,13.9084,1,0,true,19,0.6842,typical,
qXqCOg_1tQ8,2462,1877548,162000,14.4455,1,0,false,20,0.6500,typical,
qaC93ojYcGM,1933,1900983,687000,14.4579,1,1,false,18,0.4444,typical,
qkAAwgnkWEo,2014,241054,226000,12.3928,1,0,false,20,0.0500,typical,
qwqsm5Z-ZQY,595,287077,640000,12.5675,1,1,true,27,0.2593,typical,
r1BToPcVLHo,2,773,115000,6.6516,0,0,false,20,0.1000,typical,
rLLTDgmfaSc,3404,1277669,8410000,14.0605,2,2,false,22,0.2273,typical,
rbiEPUn74Ns,2586,661854,6980,13.4028,1,0,false,20,0.2500,typical,
rfFf0v0XpVk,550,7653754,1810000,15.8507,0,2,false,15,0.9333,viral,
