video_id,days_since_upload,view_count,channel_follower_count,log_views,age_band,size_band,is_short,cell_size,cell_percentile,label,warnings
9GNqwLDPOtI,4,388441,7300000,12.8699,0,2,true,16,0.3750,typical,
9cES2Fjwb0w,5,1329960,1170000,14.1007,1,1,true,27,0.5185,typical,
9x2nWbMYSWs,1,42962,151000,10.6681,0,0,true,43,0.4651,typical,
9xJz_v63IiU,3,1548349,2550000,14.2527,0,1,true,43,0.7907,viral,
A17CKgXfYRg,0,482342,11500,13.0864,0,0,true,43,0.8140,viral,
AJGB7twZEVA,15,1777093,10300000,14.3905,0,2,false,21,0.7143,typical,
ALQrP_D8SRI,8,7742187,1820000,15.8622,1,1,true,27,0.8148,viral,
AUNlVzKf7QQ,358,49076841,3160000,17.7089,2,2,true,43,0.5814,typical,
AWFFQR0z5Ao,9,4189163,11100,15.2480,1,0,true,28,0.7143,typical,
AWVDzYiYpuk,446,9356516,1310000,16.0516,2,1,true,27,0.4074,typical,
AWlKmj0DvaI,0,445453,103000,13.0068,0,0,true,43,0.7674,typical,
A_aAXDF9tws,9,56067,5490000,10.9343,0,2,false,21,0.0952,typical,
Aj1Ga9lhDTU,37,2304958,126000,14.6506,1,0,false,12,0.9167,viral,
B-VluADkAfc,24,578137,190000,13.2676,1,0,true,28,0.2500,typical,
B6NVvtIz9_Q,20,42080187,11100000,17.5551,1,2,false,20,1.0000,viral,
B81I5d8m6RI,42,236937,2390000,12.3756,1,1,false,32,0.2812,typical,
BP-oYOVQqq8,10,51836,2520,10.8559,0,0,false,30,0.3333,typical,
BPD4GB82Hmk,5,662347,10300000,13.4035,0,2,false,21,0.4286,typical,
BWvK-xLLjjk,10,3475616,1820000,15.0613,1,1,true,27,0.7037,typical,
CURZCf_EAWE,11,102040,156000,11.5331,0,0,false,30,0.4667,typical,
CYGsFOGmlps,8,1381910,2390000,14.1390,1,1,true,27,0.5556,typical,
CcnvtSFxWXo,3,191728,1170000,12.1638,0,1,true,43,0.4419,typical,
Cf1BnC9FzkE,82,183245,745000,12.1186,1,1,false,32,0.1875,typical,
ClJrxn-VPv4,11,1044209,394000,13.8588,0,0,false,30,1.0000,viral,
D-WZajmJpJg,6,153645,176000,11.9424,1,0,true,28,0.0357,typical,
D2kkFcJ5BvM,1,3230975,1180000,14.9883,0,1,true,43,0.9070,viral,
D3i7akwEzUI,84,3295993,1840000,15.0082,2,1,false,24,0.5833,typical,
DC7BdydvXkY,1106,89505915,104000,18.3098,2,0,true,18,0.8889,viral,
DCrugl16s_8,193,5946086,2090000,15.5982,2,1,false,24,0.6667,typical,
DIaPK3FrMJE,12,2923320,9720,14.8882,1,0,true,28,0.6071,typical,
DQePNw_WZQ4,16,1168138,1770000,13.9709,0,1,false,17,0.9412,viral,
DiuTVIds8bA,887,238813109,18000000,19.2912,2,2,true,43,0.9535,viral,
DppWFZOz99g,7,397129,62000,12.8920,1,0,true,28,0.1786,typical,
DvU7uTaSn9k,940,4763547,573000,15.3765,2,1,true,27,0.2222,typical,
E-k3Yc6h8UA,7,537094,2090000,13.1939,0,1,false,17,0.8235,viral,
E4OiI5Mt2dY,1217,1691214,2720,14.3410,2,0,true,18,0.4444,typical,
EFu-fGCFs4A,9,78381,39600,11.2693,0,0,false,30,0.4333,typical,
EO3iWTlykOw,430,11692334,1070000,16.2744,2,1,true,27,0.4815,typical,
ERyEkNQh7BE,127,659,35000,6.4922,2,0,true,18,0.3333,typical,
EgC6U8s2esY,358,14187514,8250000,16.4679,2,2,true,43,0.1628,typical,
Eh40Yn_U2jg,102,479364,2,13.0802,2,0,false,24,0.2500,typical,
Eoxu6DDgKts,0,919910,1170000,13.7320,0,1,true,43,0.6977,typical,
ExeSwtygmgQ,476,107866399,129000,18.4964,2,0,true,18,0.9444,viral,
F0I59rXxTk0,0,2395203,62500,14.6890,0,0,true,43,0.9767,viral,
F4_vPL_99Os,185,5496724,2280000,15.5197,2,1,false,24,0.6250,typical,
F64jPIN7Uz4,0,12389,19800,9.4246,0,0,true,43,0.1395,typical,
F80Wgn3knJM,1,516026,2550000,13.1539,0,1,true,43,0.5814,typical,
F8mX7rh3Kq0,552,2161815,369000,14.5865,2,0,false,24,0.7917,viral,
FG-r9qld4gU,3,547248,6350,13.2127,0,0,false,30,0.8667,viral,
FSbE9EAHiGU,433,10979306,1510000,16.2115,2,1,false,24,0.8333,viral,
Fvw5LXsmxWU,0,118028,185000,11.6787,0,0,false,30,0.5667,typical,
G2V_rrO2Gs4,27,2890592,1940000,14.8770,1,1,false,32,0.8750,viral,
GDXqg9v09ew,329,8510524,2090000,15.9568,2,1,false,24,0.7917,viral,
GHgVbyzdNj4,0,197441,32900,12.1932,0,0,true,43,0.6512,typical,
Gdx4KxaXSbM,7,19450938,44600,16.7834,1,0,true,28,0.9286,viral,
GeDBFA3mYX0,0,301655,11100,12.6170,0,0,true,43,0.6977,typical,
Gq3DZ3DBsu4,520,1171530,674000,13.9738,2,1,false,24,0.1667,typical,
GqqwbcgOHek,500,23583681,2120000,16.9761,2,1,false,24,1.0000,viral,
H0W4oihNYxo,85,4765209,2910000,15.3769,2,2,false,18,0.2778,typical,
H35bMrQLI5o,624,550316,800,13.2182,2,0,false,24,0.2917,typical,
HJnBBVKv_KY,8,1405867,17900000,14.1562,1,2,true,20,0.3000,typical,
HL8TFFXltWE,7,1054154,10300000,13.8683,0,2,false,21,0.5238,typical,
HVlIzeFDe54,9,4173110,3030000,15.2442,1,2,true,20,0.6000,typical,
HYJ2KqLuu34,525,7693840,1810000,15.8559,2,1,true,27,0.2963,typical,
I3Gq5oan_9E,28,89981,3080000,11.4074,1,2,false,20,0.1500,typical,
I4qDOF3RbCw,203,1715494,1510000,14.3552,2,1,false,24,0.3333,typical,
I9FAXVgkoEk,2,1518098,11500,14.2330,0,0,true,43,0.9302,viral,
IFXeE0hCmx8,0,159185,1170000,11.9778,0,1,true,43,0.4186,typical,
IIgz0eScr-A,0,5697,59200,8.6479,0,0,true,43,0.0930,typical,
IOTqmCsK8_g,0,392905,17900000,12.8813,0,2,true,16,0.4375,typical,
IQiHnED6FW4,22,3410132,62200,15.0423,1,0,true,28,0.6429,typical,
IXDA3HHcq5E,132,1353692,284000,14.1183,2,0,false,24,0.5417,typical,
I_mAPPRkDOM,11,1778730,10300000,14.3914,0,2,false,21,0.7619,typical,
IaRjqW9a3_c,9,4873383,1770000,15.3993,1,1,true,27,0.7407,typical,
Ihzx8LLO8Vg,4,182612,36600,12.1151,0,0,true,43,0.6279,typical,
Itr5UIweG0g,54,324565,4800000,12.6902,2,2,true,43,0.0233,typical,
J3_5ZIM-CV0,70,1324936,482000,14.0969,1,1,false,32,0.6562,typical,
J5ol8R09DPg,8,22987523,238000,16.9505,1,0,true,28,0.9643,viral,
Jm1PFXufYeA,560,4490577,507000,15.3175,2,1,true,27,0.1852,typical,
JozIn7uXKt4,0,48737,769000,10.7942,0,1,true,43,0.1395,typical,
K9wXNb71G1A,3,33100,2390000,10.4073,0,1,false,17,0.0588,typical,
KTFfNgk6irI,9,4811734,6920000,15.3866,1,2,true,20,0.6500,typical,
KVjfYDLSLrA,510,18796720,2830000,16.7492,2,1,true,27,0.6667,typical,
Kq8jIyl9vPU,2,1040607,70600,13.8553,0,0,true,43,0.9070,viral,
L3n6Sz4Dxt8,7,412054,2830000,12.9289,0,2,false,21,0.1905,typical,
L6SAws7QXbI,12,375477,464000,12.8360,0,1,false,17,0.6471,typical,
LDhLbFzC33s,38,130738,2070,11.7810,1,0,false,12,0.3333,typical,
LZcMizvBWX4,0,11416,40000,9.3429,0,0,true,43,0.1163,typical,
LixmCHpjUe0,3,506668,820000,13.1356,0,1,false,17,0.7647,typical,
LkAAiRrMMf8,26,797585,2090000,13.5893,1,1,false,32,0.5625,typical,
LrFYe9EicMI,460,14426111,8250000,16.4846,2,2,true,43,0.1860,typical,
MIZGrsT5f1M,702,238859401,5950000,19.2914,2,2,true,43,0.9767,viral,
MOo9uImLxHc,4,443469,424000,13.0024,0,0,false,30,0.8000,viral,
MVlpo6R02HE,5,2210816,9180000,14.6089,1,2,true,20,0.5000,typical,
MW81cIJVgLE,323,1392613,792000,14.1467,2,1,false,24,0.2083,typical,
MiXe7ABi6co,24,1534075,1220000,14.2434,1,1,false,32,0.8125,viral,
Mo0FzofvU0Y,8,339280,2910000,12.7346,0,2,false,21,0.1429,typical,
MqUx69rm7YI,661,45541313,22000000,17.6341,2,2,true,43,0.5581,typical,
MwQj5MzjJ4E,757,9536956,1810000,16.0707,2,1,true,27,0.4444,typical,
Myhpkxh_hAY,305,30383005,2910000,17.2294,2,2,false,18,0.7222,typical,
N5nUBDCM3dk,0,309029,2830000,12.6412,0,1,true,43,0.5116,typical,
N81oVij7ecI,12,8777898,3270000,15.9877,1,2,true,20,0.8000,viral,
NE9QydnPTWw,383,5337368,40200,15.4902,2,0,true,18,0.5556,typical,
NEiZaXKJT9U,3,75290,167000,11.2291,0,0,false,30,0.4000,typical,
NOOHg7vegv4,0,28434,751,10.2554,0,0,true,43,0.3721,typical,
NPI5-d55lYM,3,416531,10300000,12.9397,0,2,false,21,0.2381,typical,
NXqr156-9fg,3,275183,772000,12.5252,0,1,true,43,0.4884,typical,
NwhRnzF8hjk,95,130687,822000,11.7806,2,1,false,24,0.0417,typical,
O0PRgYHI0XQ,107,14617593,2500000,16.4977,2,2,false,18,0.5000,typical,
OJdarSpQ0_I,2,873860,3260000,13.6807,0,2,true,16,0.5000,typical,
OK_1aHz6K2c,188,1603569,261000,14.2877,2,0,false,24,0.6250,typical,
OQatG1KQ5bs,2,1134994,15800000,13.9421,0,2,true,16,0.6250,typical,
OSQ1Fjr1Sv0,4,3617694,62700,15.1013,0,0,true,43,1.0000,viral,
OU1nnx2my1M,724,10388645,3000000,16.1562,2,2,true,43,0.0930,typical,
OdIROFD0alU,5,2116585,7300000,14.5653,1,2,true,20,0.4500,typical,
OvdN2byqnw8,7,13227806,1600000,16.3978,1,1,true,27,0.9259,viral,
Oy2QyPQ5L5M,563,19086274,4670000,16.7645,2,2,false,18,0.6111,typical,
P9b0mW5OPi8,10,1250880,1450000,14.0394,1,1,true,27,0.4815,typical,
P9kEttHIgSw,53,591442,2910000,13.2903,1,2,false,20,0.4000,typical,
PDl_fNs9m6s,8,4946698,15800000,15.4142,1,2,true,20,0.7000,typical,
PEYKbzCah8w,5,686952,1540000,13.4400,0,1,false,17,0.8824,viral,
PUEgD3xqIew,78,4120235,2090000,15.2314,1,1,false,32,0.9375,viral,
PiwwgzvAPd0,838,3409373,1180000,15.0420,2,1,true,27,0.1111,typical,
PlSmUXQ9eKg,4,464925,251000,13.0496,0,1,true,43,0.5581,typical,
Py1sIdLEumM,3,114524,6380,11.6485,0,0,true,43,0.5814,typical,
Pz_4Icuwo8U,0,263793,8240000,12.4829,0,2,true,16,0.3125,typical,
Q8XsNcI8aGw,19,108797,745000,11.5972,1,1,false,32,0.1250,typical,
QFq14fy25eg,12,165844,310000,12.0188,0,0,false,30,0.6333,typical,
QQtrbi4h7wk,9,44998,189000,10.7144,0,0,false,30,0.2667,typical,
Qs2h_CpnlnU,27,1722673,1450000,14.3594,1,1,true,27,0.5926,typical,
Qz6Y4lo3cJQ,411,22496483,7330000,16.9289,2,2,true,43,0.3256,typical,
R8ZI1yFYf3k,401,6884342,829000,15.7448,2,1,true,27,0.2593,typical,
R9Oh3X-r6o8,45,233474,2390000,12.3608,1,1,false,32,0.2500,typical,
REGFc0CgcgA,64,344613,2090000,12.7502,1,1,false,32,0.3438,typical,
RFyJWFC-XlE,3,181300,23700000,12.1079,0,2,true,16,0.1250,typical,
RNw8FIf2tjI,14,7273004,117000,15.7997,1,0,true,28,0.8214,viral,
RO7CovzOCok,0,73331,131000,11.2028,0,0,true,43,0.4884,typical,
RPE2gWua5WY,133,2545914,2090000,14.7500,2,1,false,24,0.4583,typical,
RUrA1tgz8go,25,1236590,1170000,14.0279,1,1,true,27,0.4444,typical,
RVXMni9Zb9I,7,9319357,13400000,16.0476,1,2,true,20,0.8500,viral,
RdQy9BYpJ4g,1,135526,97500,11.8169,0,0,true,43,0.6047,typical,
RmBJEM05WOw,9,344458,407000,12.7497,0,0,false,30,0.7333,typical,
RodLLFJGqzU,4,7500436,3260000,15.8305,0,2,true,16,0.9375,viral,
S1opb9LNstk,7,504400,856,13.1311,1,0,true,28,0.2143,typical,
SC3zACofHiY,0,27670,1290,10.2281,0,0,true,43,0.3488,typical,
SC57G0okAtQ,121,4251454,175000,15.2628,2,0,false,24,0.9167,viral,
SUpBMf1vHxU,8,197726,494000,12.1946,1,1,true,27,0.1111,typical,
SiCeLFdIMpI,6,532895,2420000,13.1861,0,2,false,21,0.3810,typical,
Sr4Xg7TXhXM,10,672205,22800,13.4183,1,0,true,28,0.2857,typical,
SuyHA8n-gkk,62,1353973,2090000,14.1186,1,1,false,32,0.7188,typical,
T6Dcc1GhGWI,0,130621,1050000,11.7801,0,1,true,43,0.3488,typical,
T6iS3P6_rbo,127,3033404,327000,14.9252,2,0,false,24,0.8333,viral,
T8LY25dJWYs,644,16878475,2830000,16.6415,2,1,true,27,0.5556,typical,
TptjpYYCvT8,0,196434,7300000,12.1881,0,2,true,16,0.2500,typical,
U-H_oCes6FQ,26,567706,126000,13.2494,1,0,false,12,0.5833,typical,
UFVo_z-b_g4,0,21066,88600,9.9555,0,0,true,43,0.2093,typical,
UZjhEB9G1Tg,4,1858788,10300000,14.4354,0,2,false,21,0.8095,viral,
UkgoHAHCMo4,11,21199,2360,9.9618,0,0,false,30,0.1333,typical,
UvRYow1lvX0,0,10318,1940000,9.2417,0,1,true,43,0.0233,typical,
V5KT6rVRumE,1,599524,925000,13.3039,0,1,true,43,0.6047,typical,
VEnDqbuXPqg,0,3058,369,8.0258,0,0,true,43,0.0465,typical,
VF1XOdqjB3o,521,4454303,1450000,15.3094,2,1,true,27,0.1481,typical,
VHUQTYWTIJo,10,1776176,10300000,14.3900,0,2,false,21,0.6667,typical,
VNat_TQAvew,17,19283692,3130000,16.7748,1,2,true,20,0.9500,viral,
VQ_Kh1GTVeU,26,432067,2390000,12.9763,1,1,false,32,0.4062,typical,
VaS1lOYZaBs,4,1060507,3180000,13.8743,0,2,false,21,0.5714,typical,
VbOALuHrK_M,162,2638630,3080000,14.7858,2,2,false,18,0.1667,typical,
Vf2biFRxGF4,0,16611,323000,9.7179,0,1,true,43,0.0698,typical,
VvfGtyVo2_U,733,157712162,4430000,18.8763,2,2,true,43,0.8605,viral,
W757azZ3VAQ,2033,43562034,4570000,17.5897,2,2,false,18,0.9444,viral,
WH2TZGkQmxI,91,1770743,1220000,14.3869,2,1,false,24,0.3750,typical,
WXHd2BW6Wek,228,129,48600,4.8675,2,0,true,18,0.2778,typical,
Whwrc8kPNgo,0,118395,1770000,11.6818,0,1,true,43,0.3023,typical,
WlkklNN4nRw,9,896724,2830000,13.7065,1,1,true,27,0.3333,typical,
WnO2-ZiXpwo,458,65261627,8250000,17.9939,2,2,true,43,0.6977,typical,
WnqITyy3_6o,8,1839464,1410000,14.4250,0,1,false,17,1.0000,viral,
WpVU2qexLpA,4,6065720,770000,15.6182,0,1,true,43,0.9535,viral,
WtQ1VMksrco,5,2152323,2830000,14.5821,1,1,true,27,0.6667,typical,
X159heOETjk,3,357213,164000,12.7861,0,0,true,43,0.7442,typical,
XHzSkeMX7vg,0,18956,97500,9.8499,0,0,true,43,0.1628,typical,
XS9HrHh-0ss,20,11298953,13400000,16.2402,1,2,true,20,0.9000,viral,
XWKdTY9oe00,48,1053491,4670000,13.8676,1,2,false,20,0.5000,typical,
XXlg7dmaRaM,426,110320364,437000,18.5189,2,1,true,27,1.0000,viral,
XandCEsFWoc,628,30027028,2830000,17.2176,2,1,true,27,0.8148,viral,
XbiObxjyAkE,235,6493483,1490000,15.6863,2,1,false,24,0.7083,typical,
XiSewRUOVyg,62,4133958,1510000,15.2347,1,1,false,32,0.9688,viral,
XjK4L7P4p5M,577,3079930,1930000,14.9404,2,1,true,27,0.0741,typical,
Xn20COng9F8,19,353633,2090000,12.7760,1,1,false,32,0.3750,typical,
Xx7EU2HndmQ,11,760533,116000,13.5418,1,0,true,28,0.3214,typical,
Y4CieN73zYg,0,63813,362000,11.0637,0,1,true,43,0.1860,typical,
YAf7E4A3GhY,0,206008,232000,12.2357,0,0,true,43,0.6744,typical,
YFDtS08LwU8,6,1850557,11600,14.4310,1,0,true,28,0.5000,typical,
YN782GM7KSs,3,1480387,3290000,14.2078,0,2,true,16,0.8125,viral,
YgZoBfFGzuk,3,315308,71900,12.6613,0,0,true,43,0.7209,typical,
YnulGHEDBfc,0,27706,2210000,10.2294,0,1,true,43,0.0930,typical,
Z18fKCpZCKc,8,3452630,74900,15.0546,1,0,true,28,0.6786,typical,
Z2SKpKcvZsg,0,107548,366000,11.5857,0,1,true,43,0.2791,typical,
Z8I9eJ62itc,3,28501,3080000,10.2577,0,2,false,21,0.0476,typical,
Z9l4Ic5vuwA,419,93100398,702000,18.3492,2,1,true,27,0.9630,viral,
ZELkEQ4ejdg,37,1431595,2600000,14.1743,1,2,false,20,0.6000,typical,
ZF_tDPRNV5U,26,6249893,14000000,15.6481,1,2,false,20,0.9500,viral,
ZStD-d5YPmA,426,60059990,5690000,17.9109,2,2,true,43,0.6512,typical,
ZU4acatS8sU,11,1203090,81600,14.0004,1,0,true,28,0.4286,typical,
ZfJcaPkqHa4,8,169033,784000,12.0379,0,1,false,17,0.5294,typical,
Zr6ojFVDOao,61,465205,2390000,13.0502,1,1,false,32,0.4375,typical,
ZsFiwxJa1Qs,411,1833716,1520000,14.4219,2,1,true,27,0.0370,typical,
Zu53F1zX3a0,0,4662,20200,8.4474,0,0,true,43,0.0698,typical,
_5BJ6XACjgk,24,25648664,208000,17.0600,1,0,true,28,1.0000,viral,
_Dg_3olJzgU,35,646697,2090000,13.3796,1,1,false,32,0.5000,typical,
_Xz26gHh2V4,100,15,553,2.7726,2,0,true,18,0.0556,typical,
_elzbU-AIdY,14,752938,10300000,13.5317,0,2,false,21,0.4762,typical,
_hjSfVsUq0A,425,62732754,8250000,17.9544,2,2,true,43,0.6744,typical,
_pFPd2Gdzz8,309,16675252,45200,16.6294,2,0,true,18,0.6111,typical,
a3YlpD6yA2A,10,385516,7300000,12.8623,1,2,true,20,0.1500,typical,
aEACJV9n3QI,975,5066186,3080000,15.4381,2,2,false,18,0.3889,typical,
aOrH8uwDlaA,785,72401326,22000000,18.0977,2,2,true,43,0.7442,typical,
aSC9MozK-So,394,37086845,7330000,17.4288,2,2,true,43,0.4186,typical,
aYJJ5L0RKUQ,15,491225,1590000,13.1047,1,1,true,27,0.2593,typical,
aa8n7MZM-tE,36,1134395,13800,13.9416,1,0,false,12,0.7500,typical,
ajIAd_hSQe8,16,442787,464000,13.0008,0,1,false,17,0.7059,typical,
bWIaa0I2a_0,435,19776821,2950000,16.8000,2,2,true,43,0.2326,typical,
bWS7rB8NeoY,32,4156800,10300000,15.2403,1,2,false,20,0.9000,viral,
bXEJzKpAlCs,3,530514,219000,13.1816,0,0,false,30,0.8333,viral,
biaODEUq2xc,414,21557374,9770000,16.8862,2,2,true,43,0.2791,typical,
bkTfj66Frro,18,1922231,10300000,14.4690,1,2,false,20,0.7000,typical,
bn62x3svoqI,87,31972879,55500,17.2804,2,0,true,18,0.7778,typical,
brUy4L0or9s,0,31434,35300,10.3557,0,0,true,43,0.4186,typical,
bt_I3nJmQ3I,27,414865,57000,12.9357,1,0,false,12,0.4167,typical,
bwBpTN_xO4E,7,364548,4430000,12.8064,1,2,true,20,0.1000,typical,
c1X4G4ZCvZA,10,16084096,738000,16.5933,1,1,true,27,0.9630,viral,
caZs9faGMH0,519,4907418,4670000,15.4063,2,2,false,18,0.3333,typical,
cj4SXjeWQ58,10,606480,7300000,13.3154,1,2,true,20,0.2000,typical,
dIRq98NU6RE,526,13601726,4750000,16.4257,2,2,true,43,0.1163,typical,
dgIORIQG7sA,98,2607637,2090000,14.7740,2,1,false,24,0.5000,typical,
dihYlHt6raE,7,1730567,738000,14.3640,1,1,true,27,0.6296,typical,
dxncLq0f7bQ,4,2195523,63600,14.6019,0,0,true,43,0.9535,viral,
e7H0bTYogdI,4,212257,2830000,12.2656,0,1,true,43,0.4651,typical,
ePWUr-rj71U,6,44181,143000,10.6961,0,0,false,30,0.2333,typical,
eVMhRS9LhcM,111,356109,745000,12.7830,2,1,false,24,0.0833,typical,
eo_LU21YV_I,436,41979478,2830000,17.5527,2,1,true,27,0.9259,viral,
eqry88YcRPY,42,1827121,10300000,14.4183,1,2,false,20,0.6500,typical,
fPGu2jD1-bo,232,694276,70800,13.4506,2,0,false,24,0.4167,typical,
fZpFbZ5mOuA,329,1300833,8500000,14.0785,2,2,false,18,0.0556,typical,
fn3DYg4w-0o,302,19967651,13100000,16.8096,2,2,true,43,0.2558,typical,
fq08FS2lf18,42,299559,674000,12.6101,1,1,false,32,0.3125,typical,
g10DzV7hXPk,240,88,48600,4.4886,2,0,true,18,0.1667,typical,
gHc3pMV5-Kg,23,1526332,1700000,14.2384,1,1,false,32,0.7812,viral,
gcGgSXgF44E,119,2647184,2090000,14.7890,2,1,false,24,0.5417,typical,
gcURMXE1h9Y,31,86831,176000,11.3717,1,0,false,12,0.0833,typical,
ghaxttecJmM,26,941538,1290000,13.7553,1,1,true,27,0.3704,typical,
gpLET-NBHng,311,183460733,13400000,19.0275,2,2,true,43,0.8837,viral,
grJJjg82aG8,0,20807,3420,9.9431,0,0,true,43,0.1860,typical,
gsyM3K7fNOg,358,22263786,7330000,16.9185,2,2,true,43,0.3023,typical,
gtiK_AJ3phs,20,1462197,3310,14.1955,1,0,true,28,0.4643,typical,
gzVtq3WIL9o,11,1858723,17900000,14.4354,1,2,true,20,0.4000,typical,
gzhUIKkRtEM,365,146228023,65900,18.8007,2,0,true,18,1.0000,viral,
hHa9MdmtRP8,9,262904,23700,12.4795,1,0,true,28,0.1071,typical,
hPBbDWYx_xU,4,26971,207000,10.2026,0,0,false,30,0.2000,typical,
hQIA7TGSAes,63,259075,3080000,12.4649,1,2,false,20,0.3000,typical,
hUrcOS4LjLE,4,115325,54100,11.6555,0,0,false,30,0.5333,typical,
hWzbYOHQgcA,15,5608459,1170000,15.5398,1,1,true,27,0.7778,typical,
hZ9Hu7DM-v8,13,53212,343000,10.8821,0,0,false,30,0.3667,typical,
haTK9SfHmjc,0,25384,146000,10.1419,0,0,true,43,0.3023,typical,
